1268.55271458	534150158.703
1268.56369443	538419583.167
1268.57467428	542532175.632
1268.58565414	546639392.096
1268.59663399	550599664.561
1268.60761384	554495425.025
1268.61859369	558370577.489
1268.62957354	562188385.954
1268.6405534	565838642.418
1268.65153325	569349122.883
1268.6625131	572682195.347
1268.67349295	576120099.812
1268.6844728	579476468.276
1268.69545265	582761156.741
1268.70643251	585992085.205
1268.71741236	589221221.67
1268.72839221	592479926.134
1268.73937206	595677702.599
1268.75035191	598834263.063
1268.76133177	602000679.528
1268.77231162	605081079.992
1268.78329147	608151624.456
1268.79427132	611217688.921
1268.80525117	614273001.385
1268.81623103	617375801.85
1268.82721088	620508170.314
1268.83819073	623556314.779
1268.84917058	626679723.243
1268.86015043	629791483.708
1268.87113029	632991052.172
1268.88211014	636211228.637
1268.89308999	639580141.101
1268.90406984	643066429.566
1268.91504969	646637838.03
1268.92602955	650392030.494
1268.9370094	654239406.959
1268.94798925	658418303.423
1268.9589691	662778191.888
1268.96994895	667208864.352
1268.9809288	671836656.817
1268.99190866	676715329.281
1269.00288851	681840401.746
1269.01386836	687100770.21
1269.02484821	692581554.675
1269.03582806	698270211.139
1269.04680792	704308307.604
1269.05778777	710451236.068
1269.06876762	716983924.533
1269.07974747	723199428.997
1269.09072732	729499157.461
1269.10170718	735845477.926
1269.11268703	742126390.39
1269.12366688	747863430.855
1269.13464673	753647959.319
1269.14562658	759038247.784
1269.15660644	764104184.248
1269.16758629	768749000.713
1269.17856614	773042585.177
1269.18954599	777009129.642
1269.20052584	780717626.106
1269.2115057	784479882.571
1269.22248555	788135515.035
1269.2334654	791575211.5
1269.24444525	794698619.964
1269.2554251	797853388.428
1269.26640495	800826268.893
1269.27738481	803670125.357
1269.28836466	806683325.822
1269.29934451	809485966.286
1269.31032436	812259934.751
1269.32130421	814721199.215
1269.33228407	817217407.68
1269.34326392	819713616.144
1269.35424377	822096032.609
1269.36522362	824441713.073
1269.37620347	827195073.538
1269.38718333	830392850.002
1269.39816318	833918562.466
1269.40914303	837514162.931
1269.42012288	841007619.395
1269.43110273	844348755.86
1269.44208259	847893284.324
1269.45306244	851440500.789
1269.46404229	854921413.253
1269.47502214	858209685.718
1269.48600199	861504230.182
1269.49698185	864808630.647
1269.5079617	868133639.111
1269.51894155	871425495.576
1269.5299214	874851752.04
1269.54090125	878387320.505
1269.5518811	881923784.969
1269.56286096	885329433.433
1269.57384081	888882025.898
1269.58482066	892518842.362
1269.59580051	896009610.827
1269.60678036	899581915.291
1269.61776022	903222315.756
1269.62874007	906864508.22
1269.63971992	910345420.685
1269.65069977	913891741.149
1269.66167962	917371757.614
1269.67265948	920832958.078
1269.68363933	924351502.543
1269.69461918	927930975.007
1269.70559903	931642159.471
1269.71657888	935571071.936
1269.72755874	939675600.4
1269.73853859	943910944.865
1269.74951844	948562033.329
1269.76049829	953691585.794
1269.77147814	958908050.258
1269.782458	964411234.723
1269.79343785	970848051.187
1269.8044177	977436291.652
1269.81539755	984044244.116
1269.8263774	990860964.581
1269.83735725	998398069.045
1269.84833711	1007273797.51
1269.85931696	1018206741.97
1269.87029681	1030569702.44
1269.88127666	1045708470.9
1269.89225651	1061959175.37
1269.90323637	1078333591.83
1269.91421622	1095086056.3
1269.92519607	1112447800.76
1269.93617592	1130553225.23
1269.94715577	1149523289.69
1269.95813563	1169562282.15
1269.96911548	1191405818.62
1269.98009533	1215359435.08
1269.99107518	1245266075.55
1270.00205503	1315151340.01
1270.01303489	1353008188.48
1270.02401474	1376682252.94
1270.03499459	1395664861.41
1270.04597444	1413324077.87
1270.05695429	1430808574.33
1270.06793415	1447060174.8
1270.078914	1461902367.26
1270.08989385	1476998127.73
1270.1008737	1492173632.19
1270.11185355	1506643984.66
1270.1228334	1520923489.12
1270.13381326	1535884849.59
1270.14479311	1551110530.05
1270.15577296	1567070034.51
1270.16675281	1582828834.98
1270.17773266	1598078707.44
1270.18871252	1613443267.91
1270.19969237	1628058772.37
1270.21067222	1642081124.84
1270.22165207	1655988789.3
1270.23263192	1670098949.77
1270.24361178	1683808598.23
1270.25459163	1697294246.69
1270.26557148	1711116791.16
1270.27655133	1725224263.62
1270.28753118	1739062936.09
1270.29851104	1752764520.55
1270.30949089	1766316473.02
1270.32047074	1779733129.48
1270.33145059	1792917721.95
1270.34243044	1805941930.41
1270.3534103	1819229562.87
1270.36439015	1832208971.34
1270.37537	1845139995.8
1270.38634985	1858225132.27
1270.3973297	1871092540.73
1270.40830955	1884190221.2
1270.41928941	1897390045.66
1270.43026926	1910356014.13
1270.44124911	1923378430.59
1270.45222896	1936559439.06
1270.46320881	1949504799.52
1270.47418867	1962304111.98
1270.48516852	1975620416.45
1270.49614837	1988831888.91
1270.50712822	2001643745.38
1270.51810807	2014411697.84
1270.52908793	2027392002.31
1270.54006778	2040159058.77
1270.55104763	2052703011.24
1270.56202748	2065332083.7
1270.57300733	2078090180.16
1270.58398719	2090854548.63
1270.59496704	2103364453.09
1270.60594689	2116200501.56
1270.61692674	2128959494.02
1270.62790659	2141586774.49
1270.63888645	2154907143.94
1270.6498663	2168985041.62
1270.66084615	2183208347.29
1270.671826	2197492068.96
1270.68280585	2211627310.64
1270.6937857	2225372408.31
1270.70476556	2239595713.99
1270.71574541	2253701259.66
1270.72672526	2267529301.33
1270.73770511	2281746463.01
1270.74868496	2295827432.68
1270.75966482	2310044594.35
1270.77064467	2324173692.03
1270.78162452	2338601797.7
1270.79260437	2353223439.38
1270.80358422	2367466201.05
1270.81456408	2381843106.72
1270.82554393	2396430956.4
1270.83652378	2411078198.07
1270.84750363	2425494015.74
1270.85848348	2439631305.42
1270.86946334	2453737875.09
1270.88044319	2467806556.76
1270.89142304	2481705254.44
1270.90240289	2495261936.11
1270.91338274	2508972217.79
1270.9243626	2522758275.46
1270.93534245	2536216653.13
1270.9463223	2549443606.81
1270.95730215	2563142624.48
1270.968282	2577881002.15
1270.97926185	2592362355.83
1270.99024171	2607045437.5
1271.00122156	2628476679.18
1271.01220141	2645123792.85
1271.02318126	2659905178.52
1271.03416111	2673260132.2
1271.04514097	2685828653.87
1271.05612082	2697307639.54
1271.06710067	2708422081.22
1271.07808052	2719447434.89
1271.08906037	2730027348.56
1271.10004023	2740566302.24
1271.11102008	2750933223.91
1271.12199993	2760966321.59
1271.13297978	2770918523.26
1271.14395963	2780975172.93
1271.15493949	2790880270.61
1271.16591934	2800615384.28
1271.17689919	2810391457.95
1271.18787904	2820072299.63
1271.19885889	2829679413.3
1271.20983874	2839141118.97
1271.2208186	2848514760.65
1271.23179845	2857912978.32
1271.2427783	2867092060.0
1271.25375815	2876452389.67
1271.264738	2885508591.34
1271.27571786	2894210489.02
1271.28669771	2903228802.69
1271.29767756	2912138572.36
1271.30865741	2921032982.04
1271.31963726	2929857759.71
1271.33061712	2938518697.39
1271.34159697	2947386483.06
1271.35257682	2956026940.73
1271.36355667	2964841478.41
1271.37453652	2973463504.08
1271.38551638	2981844889.75
1271.39649623	2990212963.43
1271.40747608	2998715181.1
1271.41845593	3006826230.77
1271.42943578	3015175872.45
1271.44041564	3023446666.12
1271.45139549	3031686739.8
1271.46237534	3039933981.47
1271.47335519	3048176103.14
1271.48433504	3056395696.82
1271.49531489	3064853882.49
1271.50629475	3072980292.16
1271.5172746	3081277709.84
1271.52825445	3089183959.51
1271.5392343	3097235617.19
1271.55021415	3105421418.86
1271.56119401	3113389108.53
1271.57217386	3121463294.21
1271.58315371	3129579463.88
1271.59413356	3137757073.55
1271.60511341	3145730907.23
1271.61609327	3153852196.9
1271.62707312	3161861870.57
1271.63805297	3169653432.25
1271.64903282	3177783937.92
1271.66001267	3185781323.6
1271.67099253	3193696789.27
1271.68197238	3201504734.94
1271.69295223	3209499048.62
1271.70393208	3217232242.29
1271.71491193	3225258299.96
1271.72589179	3233333509.64
1271.73687164	3241218255.31
1271.74785149	3249012888.98
1271.75883134	3257148514.66
1271.76981119	3265076268.33
1271.78079104	3273190390.01
1271.7917709	3281084351.68
1271.80275075	3289187209.35
1271.8137306	3297296211.03
1271.82471045	3305367324.7
1271.8356903	3313466086.37
1271.84667016	3321848496.05
1271.85765001	3330084473.72
1271.86862986	3338628675.4
1271.87960971	3347257869.07
1271.89058956	3355993558.74
1271.90156942	3364984224.42
1271.91254927	3374112106.09
1271.92352912	3383296307.76
1271.93450897	3392715005.44
1271.94548882	3402495175.11
1271.95646868	3412894864.78
1271.96744853	3423650906.46
1271.97842838	3435155492.13
1271.98940823	3447589869.81
1272.00038808	3470615479.48
1272.01136794	3493483393.15
1272.02234779	3509603146.83
1272.03332764	3523330836.5
1272.04430749	3535822558.17
1272.05528734	3546968743.85
1272.06626719	3557005937.52
1272.07724705	3566192187.2
1272.0882269	3575095812.87
1272.09920675	3583557070.54
1272.1101866	3591669144.22
1272.12116645	3599620449.89
1272.13214631	3607463211.56
1272.14312616	3615161589.24
1272.15410601	3622347966.91
1272.16508586	3629807752.58
1272.17606571	3637069906.26
1272.18704557	3644257307.93
1272.19802542	3651308517.61
1272.20900527	3658189743.28
1272.21998512	3664898936.95
1272.23096497	3671358274.63
1272.24194483	3677977356.3
1272.25292468	3684223701.97
1272.26390453	3690650271.65
1272.27488438	3697000041.32
1272.28586423	3703253554.99
1272.29684409	3709494780.67
1272.30782394	3715712454.34
1272.31880379	3721985424.02
1272.32978364	3728186713.69
1272.34076349	3734361379.36
1272.35174334	3740566765.04
1272.3627232	3746692278.71
1272.37370305	3752768640.38
1272.3846829	3758823498.06
1272.39566275	3765000211.73
1272.4066426	3771031517.41
1272.41762246	3777183655.08
1272.42860231	3783300976.75
1272.43958216	3789207354.43
1272.45056201	3795372804.1
1272.46154186	3801353933.77
1272.47252172	3807284887.45
1272.48350157	3813276257.12
1272.49448142	3819255338.79
1272.50546127	3825191412.47
1272.51644112	3830991294.14
1272.52742098	3836899719.82
1272.53840083	3842728273.49
1272.54938068	3848483099.16
1272.56036053	3854269668.84
1272.57134038	3860095150.51
1272.58232024	3865902200.18
1272.59330009	3871754305.86
1272.60427994	3877610507.53
1272.61525979	3883500501.21
1272.62623964	3889413022.88
1272.63721949	3895358312.55
1272.64819935	3901241138.23
1272.6591792	3907137275.9
1272.67015905	3913113285.57
1272.6811389	3919169167.25
1272.69211875	3925127768.92
1272.70309861	3931277858.59
1272.71407846	3937538540.27
1272.72505831	3943629237.94
1272.73603816	3949896063.62
1272.74701801	3956205897.29
1272.75799787	3962552594.96
1272.76897772	3968879836.64
1272.77995757	3975339174.31
1272.79093742	3981768815.98
1272.80191727	3988186169.66
1272.81289713	3994785795.33
1272.82387698	4001414093.01
1272.83485683	4008133526.68
1272.84583668	4014809952.35
1272.85681653	4021774122.03
1272.86779639	4028616435.7
1272.87877624	4035606205.37
1272.88975609	4042715783.05
1272.90073594	4049987152.72
1272.91171579	4057298458.39
1272.92269564	4064888292.07
1272.9336755	4072660397.74
1272.94465535	4080645495.42
1272.9556352	4088741185.09
1272.96661505	4096981258.76
1272.9775949	4105218260.44
1272.98857476	4113632414.11
1272.99955461	4124130407.78
1273.01053446	4144628785.46
1273.02151431	4154186747.13
1273.03249416	4162660292.8
1273.04347402	4170572686.48
1273.05445387	4177771352.15
1273.06543372	4184438561.83
1273.07641357	4190599915.5
1273.08739342	4196607669.17
1273.09837328	4202312318.85
1273.10935313	4207657544.52
1273.12033298	4212845074.19
1273.13131283	4217835995.87
1273.14229268	4222867877.54
1273.15327254	4227650927.22
1273.16425239	4232299832.89
1273.17523224	4237008130.56
1273.18621209	4241594572.24
1273.19719194	4246119573.91
1273.20817179	4250443871.58
1273.21915165	4254883881.26
1273.2301315	4259188722.93
1273.24111135	4263476156.6
1273.2520912	4267700102.28
1273.26307105	4271971151.95
1273.27405091	4276129561.63
1273.28503076	4280351459.3
1273.29601061	4284418732.97
1273.30699046	4288520822.65
1273.31797031	4292647488.32
1273.32895017	4296824073.99
1273.33993002	4300851411.67
1273.35090987	4304792733.34
1273.36188972	4308857959.02
1273.37286957	4312892464.69
1273.38384943	4316933114.36
1273.39482928	4320998340.04
1273.40580913	4325010317.71
1273.41678898	4329112407.38
1273.42776883	4333009697.06
1273.43874869	4337093354.73
1273.44972854	4341074612.4
1273.46070839	4345084542.08
1273.47168824	4349112903.75
1273.48266809	4353082897.43
1273.49364794	4356994523.1
1273.5046278	4361012644.77
1273.51560765	4365090158.45
1273.5265875	4369067320.12
1273.53756735	4373012737.79
1273.5485472	4376974539.47
1273.55952706	4380976277.14
1273.57050691	4385021022.81
1273.58148676	4389067816.49
1273.59246661	4393162738.16
1273.60344646	4397187003.84
1273.61442632	4401287045.51
1273.62540617	4405290831.18
1273.63638602	4409375512.86
1273.64736587	4413408994.53
1273.65834572	4417382060.2
1273.66932558	4421490293.88
1273.68030543	4425601599.55
1273.69128528	4429726217.23
1273.70226513	4433896914.9
1273.71324498	4437995932.57
1273.72422484	4442248550.25
1273.73520469	4446432559.92
1273.74618454	4450756857.59
1273.75716439	4454933699.27
1273.76814424	4459281548.94
1273.77912409	4463712342.61
1273.79010395	4468126752.29
1273.8010838	4472659945.96
1273.81206365	4477150131.64
1273.8230435	4481582973.31
1273.83402335	4486176582.98
1273.84500321	4490834704.66
1273.85598306	4495526618.33
1273.86696291	4500414116.0
1273.87794276	4505229933.68
1273.88892261	4510254647.35
1273.89990247	4515294721.03
1273.91088232	4520465866.7
1273.92186217	4525794708.37
1273.93284202	4531277150.05
1273.94382187	4536927527.72
1273.95480173	4542828785.39
1273.96578158	4548621499.07
1273.97676143	4554681476.74
1273.98774128	4561021006.41
1273.99872113	4568949784.09
1274.00970099	4587601889.76
1274.02068084	4597281707.44
1274.03166069	4605767541.11
1274.04264054	4613300030.78
1274.05362039	4620054280.46
1274.06460024	4626151122.13
1274.0755801	4631933595.8
1274.08655995	4637532773.48
1274.0975398	4642809391.15
1274.10851965	4647806456.82
1274.1194995	4652780994.5
1274.13047936	4657652108.17
1274.14145921	4662375765.85
1274.15243906	4666983711.52
1274.16341891	4671528169.19
1274.17439876	4675863730.87
1274.18537862	4680254588.54
1274.19635847	4684534854.21
1274.20733832	4688846863.89
1274.21831817	4693050329.56
1274.22929802	4697100195.24
1274.24027788	4701287276.91
1274.25125773	4705225526.58
1274.26223758	4709200640.26
1274.27321743	4713246409.93
1274.28419728	4717203091.6
1274.29517714	4721003101.28
1274.30615699	4724813350.95
1274.31713684	4728567280.62
1274.32811669	4732430778.3
1274.33909654	4736108931.97
1274.35007639	4739822925.65
1274.36105625	4743453975.32
1274.3720361	4747045088.99
1274.38301595	4750695594.67
1274.3939958	4754372724.34
1274.40497565	4757944382.01
1274.41595551	4761539591.69
1274.42693536	4765133777.36
1274.43791521	4768730011.04
1274.44889506	4772317028.71
1274.45987491	4775925550.38
1274.47085477	4779498232.06
1274.48183462	4783111873.73
1274.49281447	4786744971.4
1274.50379432	4790562389.08
1274.51477417	4794163742.75
1274.52575403	4797796840.42
1274.53673388	4801430962.1
1274.54771373	4805005691.77
1274.55869358	4808591685.45
1274.56967343	4812254479.12
1274.58065329	4815953112.79
1274.59163314	4819564706.47
1274.60261299	4823141484.14
1274.61359284	4826889269.81
1274.62457269	4830516223.49
1274.63555254	4834243529.16
1274.6465324	4837945234.83
1274.65751225	4841537372.51
1274.6684921	4845287206.18
1274.67947195	4849055471.86
1274.6904518	4852860601.53
1274.70143166	4856667779.2
1274.71241151	4860483148.88
1274.72339136	4864237078.55
1274.73437121	4867970528.22
1274.74535106	4871965097.9
1274.75633092	4875821427.57
1274.76731077	4879857981.25
1274.77829062	4883816710.92
1274.78927047	4887920848.59
1274.80025032	4891970714.27
1274.81123018	4896153699.94
1274.82221003	4900513837.61
1274.83318988	4904759287.29
1274.84416973	4909096896.96
1274.85514958	4913631114.63
1274.86612944	4918252372.31
1274.87710929	4922861341.98
1274.88808914	4927573735.66
1274.89906899	4932587185.33
1274.91004884	4937634427.0
1274.92102869	4942852676.68
1274.93200855	4948483598.35
1274.9429884	4954212824.02
1274.95396825	4960190881.7
1274.9649481	4966376811.37
1274.97592795	4972810549.05
1274.98690781	4979611902.72
1274.99788766	4987894984.39
1275.00886751	5008116882.07
1275.01984736	5019347035.74
1275.03082721	5028713509.41
1275.04180707	5037282287.09
1275.05278692	5045255096.76
1275.06376677	5052826498.43
1275.07474662	5059835724.11
1275.08572647	5066590997.78
1275.09670633	5072898783.46
1275.10768618	5079020201.13
1275.11866603	5085060722.8
1275.12964588	5090893372.48
1275.14062573	5096606214.15
1275.15160559	5102131663.82
1275.16258544	5107631513.5
1275.17356529	5112884579.17
1275.18454514	5118312748.84
1275.19552499	5123697910.52
1275.20650484	5129051328.19
1275.2174847	5134322825.87
1275.22846455	5139411027.54
1275.2394444	5144410141.21
1275.25042425	5149429734.89
1275.2614041	5154295728.56
1275.27238396	5159005050.23
1275.28336381	5163809603.91
1275.29434366	5168566029.58
1275.30532351	5173248727.26
1275.31630336	5177905824.93
1275.32728322	5182477930.6
1275.33826307	5187079732.28
1275.34924292	5191504381.95
1275.36022277	5195941319.62
1275.37120262	5200387473.3
1275.38218248	5204803930.97
1275.39316233	5209194788.64
1275.40414218	5213619438.32
1275.41512203	5217923255.99
1275.42610188	5222180993.67
1275.43708174	5226566731.34
1275.44806159	5230940181.01
1275.45904144	5235259358.69
1275.47002129	5239578536.36
1275.48100114	5243875186.03
1275.49198099	5248284475.71
1275.50296085	5252790021.38
1275.5139407	5257152207.06
1275.52492055	5261489816.73
1275.5359004	5265679970.4
1275.54688025	5270121004.08
1275.55786011	5274385909.75
1275.56883996	5278644671.42
1275.57981981	5282897289.1
1275.59079966	5287375186.77
1275.60177951	5291579676.44
1275.61275937	5295975654.12
1275.62373922	5300378799.79
1275.63471907	5304720505.47
1275.64569892	5309100099.14
1275.65667877	5313520652.81
1275.66765863	5317867478.49
1275.67863848	5322262432.16
1275.68961833	5326712681.83
1275.70059818	5331202867.51
1275.71157803	5335669501.18
1275.72255789	5340179142.85
1275.73353774	5344642704.53
1275.74451759	5349237338.2
1275.75549744	5353808419.88
1275.76647729	5358512621.55
1275.77745714	5363118519.22
1275.788437	5367822720.9
1275.79941685	5372553546.57
1275.8103967	5377399060.24
1275.82137655	5382291677.92
1275.8323564	5387181223.59
1275.84333626	5392210033.27
1275.85431611	5397319738.94
1275.86529596	5402437636.61
1275.87627581	5407735758.29
1275.88725566	5413199767.96
1275.89823552	5418836833.63
1275.90921537	5424744235.31
1275.92019522	5430739700.98
1275.93117507	5437006526.65
1275.94215492	5443433096.33
1275.95313478	5450196562.0
1275.96411463	5457192475.68
1275.97509448	5464162789.35
1275.98607433	5471561135.02
1275.99705418	5480446328.7
1276.00803404	5499664706.37
1276.01901389	5510166796.04
1276.02999374	5518279893.72
1276.04097359	5525357727.39
1276.05195344	5531980905.07
1276.06293329	5538074674.74
1276.07391315	5543943164.41
1276.084893	5549381574.09
1276.09587285	5554705295.76
1276.1068527	5559820121.43
1276.11783255	5564770083.11
1276.12881241	5569509100.78
1276.13979226	5574305462.45
1276.15077211	5578913408.13
1276.16175196	5583502921.8
1276.17273181	5587914259.48
1276.18371167	5592291805.15
1276.19469152	5596650918.82
1276.20567137	5601040752.5
1276.21665122	5605356858.17
1276.22763107	5609526531.84
1276.23861093	5613813965.52
1276.24959078	5617996951.19
1276.26057063	5622121568.86
1276.27155048	5626285098.54
1276.28253033	5630361588.21
1276.29351018	5634431933.89
1276.30449004	5638358919.56
1276.31546989	5642342225.23
1276.32644974	5646309146.91
1276.33742959	5650202340.58
1276.34840944	5654131374.25
1276.3593893	5658046071.93
1276.37036915	5661946433.6
1276.381349	5665869323.28
1276.39232885	5669661140.95
1276.4033087	5673537950.62
1276.41428856	5677491560.3
1276.42526841	5681438001.97
1276.43624826	5685232891.64
1276.44722811	5689149637.32
1276.45820796	5693025422.99
1276.46918782	5696910424.66
1276.48016767	5700672546.34
1276.49114752	5704452076.01
1276.50212737	5708310453.69
1276.51310722	5712075647.36
1276.52408708	5715961673.03
1276.53506693	5719750418.71
1276.54604678	5723559644.38
1276.55702663	5727264422.05
1276.56800648	5731133039.73
1276.57898633	5735010873.4
1276.58996619	5738799619.08
1276.60094604	5742673356.75
1276.61192589	5746594198.42
1276.62290574	5750546784.1
1276.63388559	5754544425.77
1276.64486545	5758517491.44
1276.6558453	5762523325.12
1276.66682515	5766567046.79
1276.677805	5770645584.46
1276.68878485	5774796826.14
1276.69976471	5778959331.81
1276.71074456	5783218093.49
1276.72172441	5787532151.16
1276.73270426	5791838016.83
1276.74368411	5796271882.51
1276.75466397	5800690388.18
1276.76564382	5805231773.85
1276.77662367	5809693287.53
1276.78760352	5814438449.2
1276.79858337	5819192826.87
1276.80956323	5823968708.55
1276.82054308	5828953486.22
1276.83152293	5833949527.9
1276.84250278	5839009057.57
1276.85348263	5844222187.24
1276.86446248	5849735348.92
1276.87544234	5855208574.59
1276.88642219	5860971592.26
1276.89740204	5866889233.94
1276.90838189	5873044443.61
1276.91936174	5879415717.29
1276.9303416	5886165870.96
1276.94132145	5893363512.63
1276.9523013	5900799746.31
1276.96328115	5908927179.98
1276.974261	5917692565.65
1276.98524086	5927027295.33
1276.99622071	5938458153.0
1277.00720056	5972318706.67
1277.01818041	5997384124.35
1277.02916026	6013958534.02
1277.04014012	6028088655.7
1277.05111997	6041539865.37
1277.06209982	6054012131.04
1277.07307967	6065587372.72
1277.08405952	6076616822.39
1277.09503938	6087488576.06
1277.10601923	6097903625.74
1277.11699908	6106989523.41
1277.12797893	6115740573.09
1277.13895878	6124293990.76
1277.14993863	6132471600.43
1277.16091849	6139747066.11
1277.17189834	6146360003.78
1277.18287819	6152765069.45
1277.19385804	6158546519.13
1277.20483789	6163917344.8
1277.21581775	6168688106.47
1277.2267976	6173271476.15
1277.23777745	6177543549.82
1277.2487573	6181412167.5
1277.25973715	6185061649.17
1277.27071701	6188413146.84
1277.28169686	6191361188.52
1277.29267671	6194198638.19
1277.30365656	6196742199.86
1277.31463641	6199080961.54
1277.32561627	6201200587.21
1277.33659612	6203154324.88
1277.34757597	6205003614.56
1277.35855582	6206837544.23
1277.36953567	6208539377.91
1277.38051553	6210151099.58
1277.39149538	6211776133.25
1277.40247523	6213372494.93
1277.41345508	6214890008.6
1277.42443493	6216175074.27
1277.43541478	6217374123.95
1277.44639464	6218493301.62
1277.45737449	6219415871.3
1277.46835434	6220278024.97
1277.47933419	6221022418.64
1277.49031404	6221690012.32
1277.5012939	6222245989.99
1277.51227375	6222753839.66
1277.5232536	6223218681.34
1277.53423345	6223610819.01
1277.5452133	6223929228.68
1277.55619316	6224174934.36
1277.56717301	6224369440.03
1277.57815286	6224553018.43
1277.58913271	6224727731.38
1277.60011256	6224869950.53
1277.61109242	6225012647.75
1277.62207227	6225173000.2
1277.63305212	6225299949.04
1277.64403197	6225438115.75
1277.65501182	6225549275.36
1277.66599168	6225662875.55
1277.67697153	6225772928.38
1277.68795138	6225859786.44
1277.69893123	6225939786.06
1277.70991108	6226030894.89
1277.72089093	6226100499.73
1277.73187079	6226178033.14
1277.74285064	6226241512.94
1277.75383049	6226276806.23
1277.76481034	6226326695.08
1277.77579019	6226358892.65
1277.78677005	6226396605.46
1277.7977499	6226423620.32
1277.80872975	6226453646.61
1277.8197096	6226486799.63
1277.83068945	6226513323.35
1277.84166931	6226543781.54
1277.85264916	6226565420.5
1277.86362901	6226588342.33
1277.87460886	6226612325.86
1277.88558871	6226629102.44
1277.89656857	6226659910.62
1277.90754842	6226684655.42
1277.91852827	6226696451.89
1277.92950812	6226717399.94
1277.94048797	6226732906.42
1277.95146783	6226751084.65
1277.96244768	6226779679.69
1277.97342753	6226792509.36
1277.98440738	6226821921.95
1277.99538723	6226829438.51
1278.00636708	6226877389.0
1278.01734694	6226893348.22
1278.02832679	6226908068.47
1278.03930664	6226926080.0
